Tweet_ID;Dialog_ID;Median_Multiclass;Median_Binary;Annot_1_M;Annot_2_M;Annot_3_M;Annot_1_B;Annot_2_B;Annot_3_B;Speaker;Msg
1511412737158651905;192;0;1;0;0;1;1;1;1;SERVICE;"Olá @rickygomes555, agradecemos o seu feedback e ficamos contentes que já tenha acesso ao seu serviço. 
Se houver alguma questão adicional, estamos inteiramente disponíveis."
1511388318797385728;193;-1;0;-1;-1;-1;0;0;0;USER;@nowoportugal só espero que tenha internet e tv a partir das 20h.
1511391121200590852;193;-1;0;-1;-1;0;0;0;1;SERVICE;"Olá @luisriga_, lamentamos a situação, mas existe uma anomalia a decorrer em algumas zonas do país.
Contamos ser breves a retificar esta situação.
Poderá acompanhar o estado da anomalia através do link https://t.co/SKUW5o6dtT.
Estamos ao seu dispor.
Obrigado e até breve!"
1511391599833591810;193;-1;0;-1;0;-1;0;1;0;USER;@nowoportugal Pelo menos metam o jogo do Benfica a dar.
1511404039241666568;193;-1;0;-1;0;1;0;1;1;SERVICE;@luisriga_ Informamos que estão a ser feitos todos os esforços para repor os serviços o mais breve possível.
1511363199127465986;194;-2;0;-2;-1;-2;0;0;0;USER;"@nowoportugal O estagiário andou a fazer das suas?
""... exise uma falhar em todos os serviços na região norte e centro do país..."".
O que é que está a funcionar? O ar condicionado?"
1511374977894957066;194;-1;0;-1;-1;0;0;0;1;SERVICE;"Olá @joaojotta, lamentamos a situação, mas existe uma anomalia a decorrer em algumas zonas do país.
Contamos ser breves a retificar esta situação.
Poderá acompanhar o estado da anomalia através do link https://t.co/SKUW5o6dtT.
Estamos ao seu dispor.
Obrigado e até breve!"
1511377695606726667;194;-2;0;-2;-2;-2;0;0;0;USER;@nowoportugal Pois... Falhou o serviço em casa e no trabalho. Os pacotes de dados móveis são demasiado baixos (3GB) para andar a acompanhar os vossos deslizes.
1511386087452782597;194;-1;0;-1;-1;0;0;0;1;SERVICE;@joaojotta Lamentamos muito a situação. Estão a ser feitos todos os esforços para repor os serviços o mais breve possível.
1511390962769174530;194;-1;0;-2;-1;-1;0;0;0;USER;"@nowoportugal Vim ao café.
Já que actualizam a hora da resolução do problema, actualizem também as regiões afetadas adicionando a região de Alcobaça. Ou Leiria, já nem sei."
1511401511519244296;194;0;1;-1;0;0;0;1;1;SERVICE;@joaojotta, agradecemos a sua compreensão e pedimos desculpa pelo sucedido, bem como os inconvenientes que daí possam ter decorrido, a anomalia será resolvida o mais breve possível.
1511390374828384264;195;-1;0;-1;-1;-1;0;0;0;USER;@nowoportugal espero que resolvam o problema até às 20h!
1511399807113437185;195;-1;0;-1;-1;0;0;0;1;SERVICE;"Olá @anaahonrado, lamentamos a situação, mas existe uma anomalia a decorrer em algumas zonas do país.
Contamos ser breves a retificar esta situação.
Poderá acompanhar o estado da anomalia através do link https://t.co/SKUW5o6dtT.
Estamos ao seu dispor.
Obrigado e até breve!"
1511389143854727178;196;-1;0;-1;-1;-2;0;0;0;USER;@nowoportugal já está mais que na hora de resolverem o problema!!
1511393104896696325;196;-1;0;-1;-1;0;0;0;1;SERVICE;"Olá @isrcf, lamentamos a situação, contudo a nossa equipa técnica já se encontra a retificar esta situação, a mesma será resolvida o mais breve possível.
Poderá acompanhar o estado da anomalia através do link https://t.co/SKUW5o6dtT.
Estamos ao seu dispor.
Obrigado e até breve!"
1511373794325286919;197;-1;0;-1;-1;0;0;0;1;USER;"@nowoportugal  boa tarde
A avaria também está a afetar a zona de Vendas Novas, certo!?!?"
1511376032292605952;197;0;1;0;-1;0;1;0;1;SERVICE;"Olá @antonio_rijo74, para que possamos confirmar, peço que nos indique o seu número de cliente por mensagem privada.
Estamos ao seu dispor para ajudar.
Obrigado e até breve!"
1511377578719916032;197;-1;0;-1;-1;-1;0;0;0;USER;"@nowoportugal Se estão ao dispor para ajudar basta que me informassem se a avaria está a afectar a minha zona, + uma vez informo Vendas Novas, ou a avaria é só para certos números de clientes....
🤔🤔"
1511385512006893576;197;0;1;0;-1;0;1;0;1;SERVICE;"Olá @antonio_rijo74, conforme indicado para que seja possível confirmar a sua região, será necessário que nos indique o seu número de cliente, por favor.
Obrigado e até breve!"
1511376377634820099;198;-1;0;-1;-1;-1;0;0;0;USER;@nowoportugal alô, preciso de internet pelo menos, ajudem me
1511381756582182915;198;-1;0;-1;-1;0;0;0;1;SERVICE;"Olá @Paulozxl lamentamos a situação que nos reporta, mas existe uma anomalia a decorrer em algumas zonas do país.
No entanto, a nossa equipa técnica já se encontra a retificar esta situação.
Estamos ao seu dispor para ajudar.
Obrigado e até breve!"
1511370426991194122;199;-2;0;-2;-2;-2;0;0;0;USER;@nowoportugal Posso terminar o contrato e mudar para outra operadora sem custos? Ja que voces nao tem capacidade de fornecer um servico basico.
1511376424648720396;199;-1;0;-1;-1;0;0;0;1;SERVICE;"Olá @mpnm77 lamentamos a situação que se sinta assim, mas existe uma anomalia a decorrer em algumas zonas do país.
No entanto, a nossa equipa técnica já se encontra a retificar esta situação.
Estamos ao seu dispor para ajudar.
Obrigado e até breve!"
1511341162526920704;200;-2;0;-2;-2;-2;0;0;0;USER;@nowoportugal, podem por favor explicar porque é que nenhum dos vossos números das avarias funciona?! O vosso serviço é péssimo, não aconselho a ninguém fazer contratos com vocês, a assistência tal como o serviço é péssimo. Problemas constantes com a Internet.
1511366272117882883;200;-1;0;-1;-1;0;0;0;1;SERVICE;"Olá @Gabrielagandraa, lamentamos a situação, mas existe uma anomalia a decorrer em algumas zonas do país.
Contamos ser breves a retificar esta situação.
Poderá acompanhar o estado da anomalia através do link https://t.co/SKUW5o6dtT.
Estamos ao seu dispor.
Obrigado e até breve!"
1511340919290830857;201;-2;0;-1;-2;-2;0;0;0;USER;@nowoportugal sem sinal de Nowo, tampoco net
1511365848656666624;201;-1;0;-1;-1;0;0;0;1;SERVICE;"Olá @doradarocha, lamentamos a situação, mas existe uma anomalia a decorrer em algumas zonas do país.
Contamos ser breves a retificar esta situação.
Poderá acompanhar o estado da anomalia através do link https://t.co/SKUW5o6dtT.
Estamos ao seu dispor.
Obrigado e até breve!"
1511339877815750656;202;-1;0;-1;-2;-1;0;0;0;USER;@nowoportugal têm o serviço de net em baixo e eu a precisar de trabalhar, até quando se vai manter a situação?
1511364833027018754;202;-1;0;-1;-1;0;0;0;1;SERVICE;"Olá @pngantunes, lamentamos a situação, mas existe uma anomalia a decorrer em algumas zonas do país.
Contamos ser breves a retificar esta situação.
Poderá acompanhar o estado da anomalia através do link https://t.co/SKUW5o6dtT.
Estamos ao seu dispor.
Obrigado e até breve!"
1510182274570010633;203;-2;0;-2;-2;-2;0;0;0;USER;"Infelizmente tenho de concordar. A ""novela"" com a @nowoportugal volta. Com contrato ativo e tudo pago, o serviço móvel não permite fazer chamadas; enviar sms e ter dados. Estabilidade e qualidade de serviço muito negativo https://t.co/7upLoOFfRB"
1510216287531765760;203;-1;0;-1;-1;0;0;0;1;SERVICE;Olá @o_antonio_pt , Peço que nos envie mensagem privada com o seu número de cliente, para que o possamos ajudar. Obrigado e até breve!
1510248306701656064;203;-1;0;-1;-2;-1;0;0;0;USER;@nowoportugal Em complemento assim espero, aos vários email e telefonemas
1510262429829283850;203;0;1;0;0;0;1;1;1;SERVICE;"Olá @o_antonio_pt, informo que a sua situação foi respondida por mensagem privada.
Estamos inteiramente disponíveis.
Obrigado e até breve!"
1509527602540687385;204;-2;0;-1;-2;-2;0;0;0;USER;@nowoportugal podem-me explicar isto pf? uma instalação vossa sem qualquer tipo de justificação, técnicos identificados ou registo nos vossos sistemas? rua fernando farinha, 8, ramada, odivelas https://t.co/CmSRc43KhG
1509541595598794754;204;0;1;-1;0;0;0;1;1;SERVICE;"Olá @JooPalm48786545, boa tarde.
Para que possamos ajudar da melhor forma, peço que nos indique o código postal, por favor.
Estamos ao seu dispor para ajudar.
Obrigado e até breve!"
1509648661332037636;204;0;1;0;0;0;1;1;1;USER;@nowoportugal Boa noite. 2620-514
1510068763156168708;204;0;1;0;0;0;1;1;1;SERVICE;"Olá @JooPalm48786545 boa noite.
Informo que a situação se encontra a ser verificada e assim que possivel daremos uma resposta.
Obrigado e até breve!"
1509208418523009032;205;-2;0;-2;-2;-1;0;0;0;USER;@nowoportugal  cancelei o contrato e ainda me perguntam se estou contente com o serviço, vou expressar-me por uma única imagem https://t.co/0eYgqkIE1W
1509211007499083780;205;-1;0;-1;-1;0;0;0;1;SERVICE;"Olá @LadeiroPeres, lamentamos toda a situação. Se houver alguma situação em que possamos ajudar, envie-nos, por favor uma mensagem privada. 
Estamos inteiramente disponíveis.
Obrigado e até breve!"
1509425977134395393;205;-2;0;-2;-2;-2;0;0;0;USER;@nowoportugal Já ajudaram porque já tomei a decisão de cancelar o contrato, dificilmente alguma vez voltarei a ser vosso cliente.
1509209054081687555;206;-2;0;-2;-2;-2;0;0;0;USER;Peço a toda a gente para pensarem bem antes de um contrato com @nowoportugal  o preço importa, mas a garantia de serviço também e na @nowoportugal a qualidade de serviço é igual 0
1509210313777946637;206;-1;0;-1;-1;0;0;0;1;SERVICE;"Olá @LadeiroPeres, lamentamos que se sinta assim.
Por forma a podermos ajudar, peço que indique o seu número de cliente por mensagem privada, por favor.
Estamos inteiramente disponíveis.
Obrigado e até breve!"
1509426288016171012;206;-2;0;-2;-2;-2;0;0;0;USER;@nowoportugal Não indicarei número de cliente nenhum, nem pretendo qualquer contacto da vossa parte nem agora nem no futuro, o contrato já foi cancelado e dificilmente alguma vez voltarei a ser vosso cliente.
1508575606849560603;207;1;1;1;1;1;1;1;1;USER;@nowoportugal Eu sou cliente NOWO e estou muito satisfeita com o serviço, beneficia tu também
1508601166879469572;207;1;1;1;1;1;1;1;1;SERVICE;Olá @SaraMen10188046 , agradecemos o seu feedback. Estamos inteiramente disponíveis para ajudar caso tenha alguma questão. Obrigado e até breve!
1508555555819999235;208;-2;0;-2;-2;-2;0;0;0;USER;"@nowoportugal Hoje ainda pior que o péssimo habitual: 655ms de Ping, e 0,1MBps, dos 250 MBps que pago!
Porque é que alguém há-de querer aturar isto?
Mas já falta pouco para acabar a fidelização e os abusos da NOWO! https://t.co/memDb5Vg5p"
1508599790766075909;208;-1;0;-1;-1;0;0;0;1;SERVICE;olá @J0seS1lveira , lamentamos a situação que nos reporta bem como qualquer inconveniente verificado. Por forma a verificarmos a sua questão, peço que indique o n° de cliente ou contribuinte por mensasgem privada por favor. Obrigado e até breve!
1502405245099556876;209;-2;0;-1;-2;-2;0;0;0;USER;@nowoportugal Novo dia, novo incumprimento dos 250Mbps que pago (isto para não falar de macroblocos na TV). https://t.co/rZMfoXIlSK
1502408711280766982;209;-1;0;-1;-1;0;0;0;1;SERVICE;"Olá @J0seS1lveira, lamentamos a situação que nos reporta.
De forma a ser possível ajudar peço que nos envie uma mensagem privada com o seu número de cliente por favor.
Obrigado e até breve!"
1502405245099556876;210;-2;0;-1;-2;-2;0;0;0;USER;@nowoportugal Novo dia, novo incumprimento dos 250Mbps que pago (isto para não falar de macroblocos na TV). https://t.co/rZMfoXIlSK
1505627229300178959;210;-1;0;-1;-1;0;0;0;1;SERVICE;"Olá @Trwygon, lamentamos pelas falhas verificadas com o seu serviço de internet.
De forma a verificar a sua questão peço que nos envie uma mensagem privada com o seu número de cliente por favor.
Obrigado e até breve!"
1501632401759514627;211;-2;0;-2;-2;0;0;0;1;SERVICE;"🤬 Operadores de telecomunicações 🤬

Esta será uma história em que muitos se reconhecerão.

Há umas semanas atrás decidi-me a tratar de resolver o que fazer no final da fidelizarão do contrato de telecomunicações
que tenho no escritório.

(cont)."
1501669199290245122;211;-1;0;-1;-1;-1;0;0;0;USER;"Olá @DenunciaBurlas, lamentamos a situação que nos reporta.
De forma a verificar a mesma peço que nos envie uma mensagem privada com o seu número de cliente por favor.
Obrigado e até breve!"
1501306917834174472;212;-2;0;-1;-2;-2;0;0;0;USER;"@nowoportugal 
Novo dia, nova largura de banda reduzida - pago 250Mbps e tenho 17, porque hoje não é dia de futebol: https://t.co/9EiHZxr9s5"
1501312543192535041;212;-1;0;-1;-1;0;0;0;1;SERVICE;"Olá @J0seS1lveira, para o podermos ajudar, peço que indique o seu Nº de Cliente por mensagem privada, por favor.
Solicitamos os dados via mensagem privada, por forma a proteger os seus dados pessoais.
Estamos inteiramente disponíveis. 
Obrigado e até breve!"
1497375576864305165;213;0;1;0;0;0;1;1;1;USER;Alguém sabe se a app the @nowoportugal dá para fazer Picture in Picture? Queria ter um canal de noticias aberto enquanto faço outras coisas, mas não encontro a opção.
1501260190347370496;213;0;1;0;-1;0;1;0;1;SERVICE;"Olá @pedrompneves, informamos que a APP NOWO TV não dispõe da funcionalidade de Picture in Picture.
Estamos inteiramente disponíveis.
Obrigado e até breve!"
1506960474704859150;214;0;1;1;0;0;1;1;1;USER;VEM AÍ. https://t.co/F0EHX7Qmnm
1507300385471582208;214;1;1;1;0;1;1;1;1;SERVICE;@wandson @rtppt Ansiando ver @wandson estrela do streaming nacional!
1503884197693382657;215;0;1;1;0;0;1;1;1;USER;AHAHAHAHAHAH PQ É QUE EU SABIA QUE A MARISA IA FAZER ISTO DHSKSOWN PFVR ALGUÉM QUE GRAVE ISTO
1504771653712162820;215;0;1;1;0;0;1;1;1;SERVICE;@quidproqual @raraanomalia Já não temos os episódios disponíveis na #RTPPlay, mas os vídeos das atuações estão no site oficial do @thevoicept: https://t.co/wtx4mAHnXc.
1504769871418171393;216;1;1;1;0;1;1;1;1;USER;omg acho q vou ter de começar a ver esta série https://t.co/tOZXFBWW8f
1504771096905764865;216;0;1;1;0;0;1;1;1;SERVICE;"@_rigbys Não percas tempo! 😁 

▶ https://t.co/Zun7IURW9s"
1501705196589748229;217;1;1;1;0;1;1;1;1;USER;A cena de despedida entre Meredith Baxter e Michael J Fox quando a personagem deste está prestes a partir para Nova Iorque tem uma química brutal, capaz de impressionar 32 anos depois.
1501870210277842944;217;0;1;0;0;-1;1;1;0;SERVICE;@Chris_Halder @littlecarol Sim, mas cada episódio tem apenas 2 dias de direitos de transmissão, após emissão na tv: https://t.co/lpLZ286M2v
1512010510975262728;218;0;1;0;-2;0;1;0;1;SERVICE;🔴 De acordo com a revista alemã Der Spiegel, o serviço federal de informações da Alemanha (BND) captou comunicações entre soldados russos sobre as atrocidades cometidas em Bucha. https://t.co/Oo530hWWD3
1512088936717324291;218;-1;0;-1;-2;-1;0;0;0;USER;"@RTPNoticias A RÚSSIA tem o direito de se DEFENDER contra o expansão da OTAN no Leste Europeu. A humanidade tem o direito de lutar contra os neonazistas ucranianos.
Sim
#IStandWithRussia 
#DesnaziUkraine 
#StopNatoNow 
#ZelenskyWarCriminal 
#UsaEvilEmpire 
#PortugalForaDaNato"
1512111519957504004;218;-2;0;-1;-2;-2;0;0;0;USER;@RTPNoticias NATO / U.E parem de armar os TERRORISTAS UCRANIANOS.
1512010510975262728;219;0;1;0;-2;0;1;0;1;SERVICE;🔴 De acordo com a revista alemã Der Spiegel, o serviço federal de informações da Alemanha (BND) captou comunicações entre soldados russos sobre as atrocidades cometidas em Bucha. https://t.co/Oo530hWWD3
1512088624795426816;219;0;1;-1;0;0;0;1;1;USER;"@RTPNoticias Isto n passa aqui?
https://t.co/DiqRqxwlxi"
1512010510975262728;220;0;1;0;-2;0;1;0;1;SERVICE;🔴 De acordo com a revista alemã Der Spiegel, o serviço federal de informações da Alemanha (BND) captou comunicações entre soldados russos sobre as atrocidades cometidas em Bucha. https://t.co/Oo530hWWD3
1512050069662539779;220;-1;0;-1;-2;-1;0;0;0;USER;"@RTPNoticias Mais um dia de palminhas...
...os problemas de Portugal ficam pra depois."
1512049675058229258;221;0;1;0;0;0;1;1;1;SERVICE;🔴Zelensky aceita convite para discursar no Parlamento português https://t.co/mcHrzHb0aA
1511232540681687041;221;0;1;0;0;0;1;1;1;SERVICE;Zelensky fala ao Conselho de Segurança da ONU. A evolução da guerra ao minuto https://t.co/hdT3zg3Pku
1511257415047602176;221;-2;0;-1;-2;-2;0;0;0;USER;@RTPNoticias Milícias nazistas além de assassinar a população, roubam estoques de comida para aumentar o caos na Ucrânia. Financiados pelos EUA, os nazistas ucranianos são nazistas tipicos( estão atacando a própria população e culpam a Russia) #UsaEvilEmpire #Desnazi https://t.co/HGy8XX5GJm
1511359565589356544;221;-2;0;-1;-2;-2;0;0;0;USER;"@RTPNoticias protesto contra OTAN e o Fascismo EM PARIS Que a RTP esconde de toda gente 

https://t.co/GDVS4uFehL"
1509829803716886538;222;0;1;0;-2;0;1;0;1;SERVICE;🔴Cruz Vermelha reconhece dificuldades para chegar a Mariupol https://t.co/g1aEQlHwix
1509062395657920516;222;0;1;0;0;0;1;1;1;SERVICE;"🔴 Ucrânia diz que promessa russa de retirada visa enganar Kiev. Zelensky reage com cautela às promessas de recuo por parte da Rússia: ""Os ucranianos não são ingénuos"". https://t.co/IaFP7ZOUTV"
1509148015101157379;222;-2;0;-2;-2;-2;0;0;0;USER;@RTPNoticias Mas ainda há quem acredite nos filhos de puta dos russos e em particular nesse filho da putin?
1509062395657920516;223;0;1;0;0;0;1;1;1;SERVICE;"🔴 Ucrânia diz que promessa russa de retirada visa enganar Kiev. Zelensky reage com cautela às promessas de recuo por parte da Rússia: ""Os ucranianos não são ingénuos"". https://t.co/IaFP7ZOUTV"
1509092185395892224;223;0;1;0;-2;0;1;0;1;SERVICE;🔴Combates e bombardeamentos prosseguem em Chernihiv e Kiev, zonas onde Moscovo prometeu recuar https://t.co/YPjUtOcHI8
1509092185395892224;223;0;1;0;-2;0;1;0;1;SERVICE;🔴Combates e bombardeamentos prosseguem em Chernihiv e Kiev, zonas onde Moscovo prometeu recuar https://t.co/YPjUtOcHI8
1509143885183868928;223;0;1;0;-2;0;1;0;1;SERVICE;"🔴 Kremlin diz que não houve ""avanços"" ou propostas ""promissoras"" da Ucrânia nas negociações https://t.co/YPjUtOcHI8"
1509143885183868928;224;0;1;0;-2;0;1;0;1;SERVICE;"🔴 Kremlin diz que não houve ""avanços"" ou propostas ""promissoras"" da Ucrânia nas negociações https://t.co/YPjUtOcHI8"
1509062395657920516;224;0;1;0;0;0;1;1;1;SERVICE;"🔴 Ucrânia diz que promessa russa de retirada visa enganar Kiev. Zelensky reage com cautela às promessas de recuo por parte da Rússia: ""Os ucranianos não são ingénuos"". https://t.co/IaFP7ZOUTV"
1509083310164746243;224;-2;0;-1;-2;-2;0;0;0;USER;@RTPNoticias Mandem mais armas para o sanguinário do Zé nabo
1509062395657920516;225;0;1;0;0;0;1;1;1;SERVICE;"🔴 Ucrânia diz que promessa russa de retirada visa enganar Kiev. Zelensky reage com cautela às promessas de recuo por parte da Rússia: ""Os ucranianos não são ingénuos"". https://t.co/IaFP7ZOUTV"
1509063582998319105;225;-2;0;-1;-2;-2;0;0;0;USER;@RTPNoticias A Rússia não pode confiar no regime neonazi ucraniano e no ocidente, desde 2014 que não cumprem os acordos de Minsk e continuam a bombardear indiscriminadamente a região de Donbass. O vosso jornalixo é nauseabundo.
1508695077933174789;226;0;1;0;0;0;1;1;1;SERVICE;🔴Negociações entre Rússia e Ucrânia retomadas na Turquia https://t.co/33wbTJgLpL
1509089803765428225;226;-2;0;-1;-2;-2;0;0;0;USER;@RTPNoticias Afinal, Os objetivos dos KGB do kremlin não eram nada aquilo que anunciaram..desnazificar blá blá blá, até fizeram pior, bombas e mísseis sobre hospitais e escolas. Incrível, generais expert em estratégias militares acreditam nesta farsa.  Acabar com os generais
1508783356837781511;227;0;1;0;0;0;1;1;1;SERVICE;"🔴Rússia anuncia ""redução drástica de atividade"" em Kiev e Chernihiv https://t.co/kZcvbZnmaU"
1508695077933174789;227;0;1;0;0;0;1;1;1;SERVICE;🔴Negociações entre Rússia e Ucrânia retomadas na Turquia https://t.co/33wbTJgLpL
1508749677285588995;227;-2;0;-1;0;-2;0;1;0;USER;@RTPNoticias O mundo em que vamos é termos que contar com o Erdogan e a China para viver em paz... So falta o Kim Jung-Un e o Maduro para o mundo estar em boas mãos...
1508339202362167296;228;0;1;0;0;0;1;1;1;SERVICE;🔴Ucrânia diz-se pronta para discutir estatuto de neutralidade. Negociações retomadas esta segunda-feira https://t.co/BGnvwVWSLg
1508378839965048834;228;0;1;0;-2;0;1;0;1;SERVICE;"🔴 Reação de Moscovo. Kremlin diz que palavras de Joe Biden são ""alarmantes"". https://t.co/BGnvwWetCO"
1508378839965048834;228;0;1;0;-2;0;1;0;1;SERVICE;"🔴 Reação de Moscovo. Kremlin diz que palavras de Joe Biden são ""alarmantes"". https://t.co/BGnvwWetCO"
1508436872338591745;228;0;1;0;-2;0;1;0;1;SERVICE;🔴 Ministério ucraniano da Defesa não vê sinais de recuo russo em Kiev https://t.co/Z1o2wp2sPH
1508436872338591745;229;0;1;0;0;0;1;1;1;SERVICE;🔴 Ministério ucraniano da Defesa não vê sinais de recuo russo em Kiev https://t.co/Z1o2wp2sPH
1508339202362167296;229;0;1;0;0;0;1;1;1;SERVICE;🔴Ucrânia diz-se pronta para discutir estatuto de neutralidade. Negociações retomadas esta segunda-feira https://t.co/BGnvwVWSLg
1508384166911565826;229;-2;0;-2;-2;-2;0;0;0;USER;@RTPNoticias O assasino mór do Bidé não descansa enquanto não pusser a Europa de rastos.
1507264469524750336;230;0;1;0;1;0;1;1;1;SERVICE;🔴Ucrânia recuperou cidades a 35 quilómetros de Kiev https://t.co/LPWasdxS8j
1507473744561856512;230;-1;0;-1;0;-1;0;1;0;USER;"@RTPNoticias Notícia censurada pela mídia ""livre democratica"" Ocidental:  Em diversos países como Itália, Bulgária, França, Índia, etc . ocorrem manifestações em solidariedade e apoio a RÚSSIA e contra o neonazismo ucraniano. Eu mesmo participei de uma no BRASIL."
1507615047207559175;230;-2;0;-2;-2;-2;0;0;0;USER;"@RTPNoticias RTP distorce fatos e NÃO mostra as barbáries cometidas pelo EXÉRCITO NEONAZISTA UCRANIANO. 
#ZelenskyWarCriminal 
#StopNatoNow"
1507370136830976008;231;0;1;0;0;0;1;1;1;SERVICE;"🔴Moscovo diz que negociações com Kiev estão paradas em ""pontos-chave"" https://t.co/cNKKs0Mc3w"
1506905401236799489;231;0;1;0;-2;0;1;0;1;SERVICE;🔴Um mês de guerra. Zelensky pede manifestações em todo o mundo https://t.co/wLeFivt2wO
1507087196439912460;231;0;1;0;0;-1;1;1;0;USER;@RTPNoticias E a @RTPNoticias sabe!? https://t.co/BVzE328VcZ
1506995749309063174;232;0;1;0;1;0;1;1;1;SERVICE;🔴NATO vai reforçar apoio militar à Ucrânia https://t.co/MY587WX5wY
1506905401236799489;232;0;1;0;-2;0;1;0;1;SERVICE;🔴Um mês de guerra. Zelensky pede manifestações em todo o mundo https://t.co/wLeFivt2wO
1506959727091200005;232;-2;0;-1;-2;-2;0;0;0;USER;"@RTPNoticias Sim
A RÚSSIA tem o direito de se DEFENDER contra o expansão da OTAN no Leste Europeu.  A Rússia libertou a Alemanha do Nazismo e agora vai libertar a Ucrânia do mesmo mal.
#StopNaziZelensky 
#StopNatoNow 
#IstandWithRussia 
#IStandWithRussians"
1506960081371414534;232;-2;0;-1;-2;-2;0;0;0;USER;"@RTPNoticias A RÚSSIA tem o direito de se DEFENDER contra o expansão da OTAN no Leste Europeu.  A Rússia libertou a Alemanha do Nazismo e agora vai libertar a Ucrânia do mesmo mal.
#StopNaziZelensky 
#StopNatoNow 
#IstandWithRussia 
#IStandWithRussians"
1506905401236799489;233;0;1;0;-2;0;1;0;1;SERVICE;🔴Um mês de guerra. Zelensky pede manifestações em todo o mundo https://t.co/wLeFivt2wO
1506948749737746438;233;-1;0;-1;0;-1;0;1;0;USER;@RTPNoticias devias era ser homenzinho e querer paz
1506536276148764676;234;0;1;0;-2;0;1;0;1;SERVICE;🔴 O porta-voz do Kremlin, Dmitry Peskov, admite que a Rússia poderá recorrer a armas nucleares em caso de “ameaça existencial”. https://t.co/A46BxCiCcK
1509155082230718478;234;-2;0;-1;-2;-2;0;0;0;USER;@RTPNoticias Tresloucados e psicopatas e sociopatas!!
1506536276148764676;235;0;1;0;-2;0;1;0;1;SERVICE;🔴 O porta-voz do Kremlin, Dmitry Peskov, admite que a Rússia poderá recorrer a armas nucleares em caso de “ameaça existencial”. https://t.co/A46BxCiCcK
1506625939970662400;235;-2;0;-1;-2;-2;0;0;0;USER;@RTPNoticias E o que considera o louco do Putin uma ameaça existencial se até agora tem sido o regime dele a atacar, invadir e ameaçar toda a gente?
1506622789511430144;236;0;1;0;-2;0;1;0;1;SERVICE;"🔴 Putin avisa que a Rússia começará a vender gás a ""países hostis"" em rublos https://t.co/WiEsGbQlHE"
1506536276148764676;236;0;1;0;-2;0;1;0;1;SERVICE;🔴 O porta-voz do Kremlin, Dmitry Peskov, admite que a Rússia poderá recorrer a armas nucleares em caso de “ameaça existencial”. https://t.co/A46BxCiCcK
1506539180742135811;236;-2;0;-1;-2;-2;0;0;0;USER;@RTPNoticias E essa besta não sabe que França, Inglaterra e  Estados Unidos também tem armas nucleares? E q a tecnologia permite saber o disparo de uma qqer e responder,  e mto provável, explodirem em países diferentes quase ao mesmo tempo, com efeitos devastadores para o planeta??????
1506183307188445187;237;0;1;0;-2;0;1;0;1;SERVICE;"🔴Forças russas só têm munições e alimentos para ""três dias"", diz a Ucrânia. https://t.co/W3c9qvMTFu"
1506523582318395395;237;-2;0;-1;-2;-2;0;0;0;USER;"@RTPNoticias Russia tem o direito de se DEFENDER contra o expansão da OTAN no Leste Europeu.  A russia vai libertar a Ucrânia do nazismo
#StopNaziUkraine
#StopZelenskyNow 
#StopNato
#ZelenskyWarCriminal
#IStandWithRussians"
1506183307188445187;238;0;1;0;-2;0;1;0;1;SERVICE;"🔴Forças russas só têm munições e alimentos para ""três dias"", diz a Ucrânia. https://t.co/W3c9qvMTFu"
1506315398127538180;238;-1;0;-1;-2;-1;0;0;0;USER;@RTPNoticias A Europa está quebrada. A Rússia não quer nada dela
1506183307188445187;239;0;1;0;-2;0;1;0;1;SERVICE;"🔴Forças russas só têm munições e alimentos para ""três dias"", diz a Ucrânia. https://t.co/W3c9qvMTFu"
1506249676411981829;239;-1;0;-1;-2;-1;0;0;0;USER;"@RTPNoticias TRÊS DIAS???🤯

Fds, no que eles vão atirar tanto para a munição acabar tão depressa???"
1506183307188445187;240;0;1;0;-2;0;1;0;1;SERVICE;"🔴Forças russas só têm munições e alimentos para ""três dias"", diz a Ucrânia. https://t.co/W3c9qvMTFu"
1506224945495429127;240;-1;0;-1;-2;-1;0;0;0;USER;@RTPNoticias É de aproveitarem. Ou é a treta do costume que o comediante diz.
1506221920743739394;241;0;1;0;-2;0;1;0;1;SERVICE;"🔴Zelensky fala ao Parlamento italiano. Ucrânia é ""porta de entrada"" da Rússia na Europa https://t.co/TADHz6NJJR"
1506183307188445187;241;0;1;0;-2;0;1;0;1;SERVICE;"🔴Forças russas só têm munições e alimentos para ""três dias"", diz a Ucrânia. https://t.co/W3c9qvMTFu"
1506197474247155712;241;-1;0;-1;-2;-1;0;0;0;USER;@RTPNoticias Já sabemos que os dois lados estão mentindo
1505873319630888961;242;0;1;0;0;0;1;1;1;SERVICE;"🔴 Kiev com recolher obrigatório até quarta-feira.
https://t.co/OSgKdhPSJ9"
1504729630779007151;242;0;1;0;-2;0;1;0;1;SERVICE;🔴 Várias explosões em Lviv, Ucrânia diz que fábrica junto ao aeroporto foi atingida. https://t.co/xDB5DIsLDV
1505644275161260033;242;-2;0;-2;-1;-2;0;0;0;USER;@RTPNoticias Quando é que deixam de dizer moldova, seus burros do crl? É Moldávia fdx!!! Eles são moldavos, não são moldovos!!!
1504729630779007151;243;0;1;0;-2;0;1;0;1;SERVICE;🔴 Várias explosões em Lviv, Ucrânia diz que fábrica junto ao aeroporto foi atingida. https://t.co/xDB5DIsLDV
